country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
Bolivia,Torotoro,Hostal Wilma,Hostal Wilma is set in Torotoro and features a lovely garden and a continental breakfast is served every morning. Some units at the property have a patio with a mountain view.,5.6,9,0.28,8.22,10.54
Bolivia,La Higuera,Casa del Telegrafista,"Casa del Telegrafista features a garden, terrace, a restaurant and bar in La Higuera. Featuring family rooms, this property also provides guests with a barbecue.",,0,0.24,12.26,13.79
Chile,Santiago,Pariwana Hostel Santiago,"Get ready to embark on the Pariwana experience at an exciting new location in Chile. Now, you can delve into our legendary ‘Champagne Lifestyle on a Beer Budget,’ from the heart of Santiago’s colorful Bellavista neighborhood.",8.9,276,1.36,32.18,19.31
Chile,Santiago,Eco-Hostal Tambo Verde,Eco-Hostal Tambo Verde is the perfect match for your holidays in Santiago and Chile.,9.9,122,2.0,28.53,26.05
Chile,Santiago,Ventana Sur Hostal,"Ventana Sur is located a few blocks from Metro St. Isabel, next to Bustamante Park in Providencia.",9.7,998,2.3,17.26,11.43
Chile,Santiago,Hostal Cienfuegos,"Located in the historic center of Santiago, an old aristocratic neighbourhood known for its heritage mansions built in the 19th century.",9.2,8,1.31,18.39,13.79
Chile,Santiago,Merced 88,Merced 88 is the perfect match for your holidays in Santiago and Chile.,9.0,396,1.29,17.3,16.27
Chile,Santiago,Hostal Vitalia,Hostal Vitalia is a project that continues from the idea of two traveling friends to stay together and in contact with different cultures and experiences,9.0,60,2.78,20.37,20.37
Chile,Santiago,Hostal Providencia,Hostal Providencia: a home away from home for travelers in Santiago de Chile!,8.7,2540,1.62,21.03,20.71
Chile,Santiago,Yogi Hostels,In Yogi Hostel you will feel surrounded by good energy.,8.6,26,4.58,13.48,21.57
Chile,Santiago,La Chimba Hostel,"The city's liveliest area, the best nightlife and the Metropolitan Park as a backyard!",8.5,3956,1.43,19.77,19.31
Chile,Santiago,Hostal Forestal,"Chill and party in the very best location! Weekly activities, BBQ, free internet, free WiFi , secure rooms & dorms en suite.",8.4,2770,1.23,20.21,18.46
Chile,Santiago,Atacama Backpackers,Atacama Hostel Backpackers is the perfect match for your holidays in Santiago and Chile,8.4,66,2.7,11.49,11.03
Chile,Santiago,Aji Hostel,"Free dinner everyday (with the exception being our great Friday BBQ!), breakfast included, friendly staff, perfect to have fun meeting other travelers",8.3,2121,2.42,18.83,14.39
Chile,Santiago,La Casa Roja,Hello! we are an Australian Chilean couple who are passionate about travel and share experiences with other cultures and people.,8.1,754,1.5,20.27,14.48
Chile,Santiago,Landay Hostel,"Landay Hostel is located in Santiago, Chile",7.5,607,1.5,,11.78
Chile,Santiago,Wild Santiago Hostel,Wild Santiago Hostel first priority is to make you feel at home,6.2,31,1.65,13.96,12.83
Chile,Santiago,Casita Hostel,"Located in Santiago, 500 m from Santa Lucia Hill, Casita Hostel provides accommodation with a garden, private parking, a shared lounge and a bar. Located around less than 1 km from Museum of Pre-Columbian Art.",6.0,2,0.53,9.92,16.18
Chile,Santiago,Chile Chico Hostel,"Hostal Chile Chico gives a warm welcome to our distinguished guests, contractors, athletes, national and foreign students.",5.8,10,2.71,18.88,
Chile,Santiago,Hostal Irreal,Hostal Irreal will help you to meet and explore Santiago and Chile.,5.4,9,1.59,13.79,
Chile,Santiago,Hostal Casa Aborigen,Hostal Casa Aborigen is the perfect match for your holidays in Santiago and Chile.,,51,2.07,16.04,
Chile,Santiago,TQCaleta Providencia Barrio Italia,"Located, 2.6 km from La Chascona, 1.8 km from Patio Bellavista and 2.8 km from Santa Lucia Hill. Among the facilities at this property are a shared kitchen and a shared lounge.",,0,2.53,11.13,
Chile,Santiago,Hostel la Ruca en Renca - Near the Airport,"Welcome travelers from all over the world!We are a house of travelers who like to share stories of our trips, beers and pleasant moments!",,0,6.39,14.56,12.94
Chile,Santiago,Maktub Costanera,"Has a seasonal outdoor swimming pool, fitness centre, a garden and shared lounge in Santiago.",10.0,1,4.66,28.59,
Chile,Santiago,Casa Riquelme,Offers 6 remodeled and accommodated rooms for a pleasant stay in Santiago. Located on a residential street near the city center.,7.9,43,1.0,12.94,
Chile,Santiago,Hotel Brasilia,Hotel Brasilia your place in Chile!,7.0,2,1.58,25.29,
Chile,Santiago,Hostal Boutique Casa la Barca,"Boasting a garden, terrace, shared lounge and free WiFi, Hostal Boutique Casa La Barca is located in Santiago, 3.9 km from Costanera Center.",,0,2.08,37.75,
Chile,Santiago,Maktub Brasil,"In the centre of Santiago. Large interior spaces to share, Wi-Fi, fibre optic throughout the house, bedrooms have private bathrooms, twin beds, Smart TV with Netflix.",,0,1.4,26.97,
Chile,Santiago,Casa del lado Santiago Providencia,"The property is around 2 km from La Chascona, 2.7 km from Costanera Center and 2.9 km from Santa Lucía Hill.In the hotel the rooms are equipped with bed linen and towels. The Hostel has a fully equipped shared kitchen with all the facilities.",,0,2.83,20.53,
Chile,Santiago,Hotel El Almendro by DOT Light,Located in the Paine-Buin province of the Metropolitan Region south of Santiago.The entire establishment has a 100% ecological electrical system that uses renewable energy through solar panels and has a water reuse system.,,0,,16.73,
Chile,Santiago,Lucia Agustina Hotel & Boutique,"Lucia Agustina is a Boutique Hotel located in the heart of Santiago, at the foot of Cerro Santa Lucia or Huelén, a historic centre of the capital and a great attraction for visitors.",,0,0.62,13.48,
Chile,Santiago,Chez Humbert,"Chez Humbert is set in Santiago and offers free WiFi and a tour desk.The property is situated 10 km from Movistar Arena, 12 km from Museum of Pre-Columbian Art.",10.0,1,9.92,17.01,
Chile,Santiago,Poker Guesthouse,"We know that your stay in Santiago is a unique experience, that´s why poker hostel propose greet you with a friendly welcome.",9.2,170,0.82,16.72,
Chile,Santiago,Providencia Bed and Breakfast,Providencia Bed and Breakfast is located on a historical and cultural neighborhood on Porvidencia county. The area has been declared Typical Zone by the National Monument's Law,,19,3.18,20.84,
Chile,Santiago,Hostal Bella 269,"It is located in the heart of Santiago de Chile in a highly patrimonial, historic, natural and cultural n",,9,0.82,15.17,
Chile,Santiago,Hostal Americano,Hostal Americano is perfect to visit Santiago,,1,1.24,11.33,
Chile,Puerto Natales,El Patagonico,"Hostel El Patagonico is located in Puerto Natales, Chile",9.9,1077,0.54,21.45,22.07
Chile,Puerto Natales,Hostel Last Hope,"Dear guests Hostel Last Hope located in Arturo Prat 499, ( not the address that is show on google!!!) wit",9.8,1422,0.38,21.57,17.8
Chile,Puerto Natales,Kiooshtem,Welcome to Kiooshtem!,9.6,439,0.99,,14.62
Chile,Puerto Natales,YaganHouse,"Yagan house is in Puerto Natales city center, this new property was designed for you better comfort , we have the best beds,new mattresses and pleasant and softy",9.5,539,0.41,24.27,21.57
Chile,Puerto Natales,Puma House,Puma House is the perfect match for your holidays in Puerto Natales and Chile.,9.3,118,0.74,22.99,16.55
Chile,Puerto Natales,Corner Hostel,"Corner Hostel is our guests' favourite part of Puerto Natales, according to independent reviews.",7.6,136,0.77,20.69,15.63
Chile,Puerto Natales,Hostal San Agustin,"San Agustin is a cozy and safe hostel, ideal for relaxing.",6.7,247,0.94,,16.18
Chile,Puerto Natales,Hostal Lago Cóndor,"Boasting a shared lounge, garden and views of city, Hostal Lago Cóndor is set in Puerto Natales.",10.0,8,1.23,30.56,
Chile,Puerto Natales,Hotel Estancia Puerto Bories,"Located in Puerto Natales, within 6.4 km of Puerto Natales Bus Station and 5 km of Municipal Museum of History, Estancia Puerto Bories offers accommodation with a garden.",,0,4.59,53.94,
Chile,Puerto Natales,Hostal El Puestero,Hostal El Puestero is perfect to visit Puerto Natales,,0,4.77,41.38,
Chile,Puerto Natales,Hostal Lili-Patagonicos,"We offer rooms with private and shared bathroom, matrimonial, double, triple, single and quadruple rooms,",9.7,884,0.35,17.37,19.42
Chile,Puerto Natales,Niko's II Adventure,"Hostal Nikos II is located in the heart of Puerto Natales, in the Chilean Patagonia.",6.3,447,0.17,19.78,
Chile,Puerto Natales,Hostal Bellavista Puerto Natales,Welcome to Hostal Bellavista Puerto Natales!,3.9,157,0.57,15.64,
Chile,San Pedro De Atacama,Atacama Checar Hostal,"Situated in San Pedro de Atacama, 5 km from Piedra del Coyote, Atacama Checar, Hostal features accommodation with a shared lounge, free private parking, a garden and a terrace.",10.0,1,2.52,19.15,
Chile,San Pedro De Atacama,Mamatierra Hostel,With us you will find a wonderful place to rest and plan your time in San Pedro,9.7,773,0.62,29.88,29.42
Chile,San Pedro De Atacama,Hostal Campo Base,"Welcome to Campo Base, the perfect place to start exploring an Pedro de Atacama, the driest desert on earth.",9.6,310,0.69,34.48,29.42
Chile,San Pedro De Atacama,Backpackers San Pedro,"Backpackers San Pedro is located in San Pedro de Atacama, Chile",9.4,2185,0.51,21.57,17.04
Chile,San Pedro De Atacama,Casa Voyage Hostel,"Located in a heritage house of more than 250 years, with a large land surrounded by trees where you can rest and enjoy nature in a very relaxed way. Breakfast is not included in our accommodation, but we provide free coffee, tea and cereals, as well a",9.3,331,0.72,17.47,15.24
Chile,San Pedro De Atacama,Aji Verde Hostel San Pedro de Atacama,AJI Verde Hostel is located in San Pedro de Atacama.,9.1,885,0.86,16.99,13.59
Chile,San Pedro De Atacama,Hostal Rural,Welcome to San Pedro de Atacama Archaeological capital of Chile !!! Rural Hostel is a suitable place f,9.0,2725,0.16,13.48,12.84
Chile,San Pedro De Atacama,Hostal Possada Atacameña,Hostal Possada Atacameña will bring you the very best of San Pedro de Atacama and Chile.,9.0,170,0.37,16.54,14.24
Chile,San Pedro De Atacama,Rey Lagarto Hostel,El Hostal Rey Lagarto offers comfortable private and shared rooms with private and shared bathroom in a typical desert.,8.9,23,1.06,11.22,11.22
Chile,San Pedro De Atacama,Sol Atacama Hostel,Welcome to Sol Atacama Hostel,8.8,1221,0.74,,8.09
Chile,San Pedro De Atacama,Rafa's House,"Rafa's House is a Rustic hostel, with private rooms and shared rooms, with very pleasant common areas for the comfort of our passengers, also an equipped kitchen, campfire space, and many more.",8.7,12,1.27,17.7,16.55
Chile,San Pedro De Atacama,Rural - La Florida,"Hostal Rural la Florida is located in the beautiful town of San Pedro de Atacama, Chile. We are a traditi",8.6,686,0.07,12.67,11.76
Chile,San Pedro De Atacama,Tiny Hostel Atacama,Tiny Hostel Atacama is located in the residential area of ​​Los Algarrobos,7.9,8,0.73,16.18,18.34
Chile,San Pedro De Atacama,Hostal Open House,Hostal Open House is the perfect match for your holidays in San Pedro de Atacama and Chile,,1,0.62,7.82,18.39
Chile,San Pedro De Atacama,Hostal Rancho Checar,"Hostal Rancho Checar, ideally located in San Pedro de Atacama, offers a beautiful view of the Licancabur volcano, kitchen, parking and WIFI.",,0,2.25,13.48,16.18
Chile,San Pedro De Atacama,Eco Explor,We will make your stay in San Pedro a cozy and entertaining adventure!!! A unique ecological and explorer style house.,,0,0.68,16.73,14.434999999999999
Chile,San Pedro De Atacama,Nativo Atacama,"Hostal Nativo Atacama is an old house renovated for your comfort, located in the centre of San Pedro de Atacama. We offer private and shared rooms.",,0,0.2,16.08,10.72
Chile,San Pedro De Atacama,Hostal Puripica,"San Pedro de Atacama is a town located on an arid plateau in the Andes mountains. The spectacular landscape that surrounds it includes desert areas, salt flats, volcanoes, geysers and hot springs.",9.2,9,0.73,15.1,19.42
Chile,San Pedro De Atacama,Hostal San Pedro,"The beautiful residence that houses our hostel is a typical construction of the original Atacameño peoples, Lickanantai people inhabiting the area, where the rooms are located around an interior patio.",9.1,5,0.75,12.94,12.94
Chile,San Pedro De Atacama,Casa Solcor Boutique Bed & Breakfast,Featuring a fully equipped common kitchen and an outdoor swimming pool and BBQ facilities are available.,,0,1.07,86.46,
Chile,San Pedro De Atacama,Hostal Illari,"Hostal Illari is located in San Pedro de Atacama, within 8.3 km of Piedra del Coyote and 29 km of Termas de Puritama. Featuring family rooms, this property also provides guests with a sun terrace.",,0,0.99,21.57,
Chile,San Pedro De Atacama,Hostal Chiloe,Hostal Chiloe is perfect to visit San Pedro de Atacama,6.6,18,0.24,14.83,
Chile,San Pedro De Atacama,Sami Atacama Lodge,Atacama Adventure Ecolodge is the best place for your stay in San Pedro de Atacama,,0,1.73,16.73,
Chile,Valparaiso,Hostal Licanantay,Hostal Licanantay is the perfect match for your holidays in Valparaiso and Chile,9.0,68,2.31,10.74,8.59
Chile,Valparaiso,Escarabajo Hostel,Why backpack at Escarabajo Hostel? Stay with us because we know exactly what it's like exploring the world away from home.,9.0,379,1.97,13.77,
Chile,Valparaiso,Casa Volante Hostal,"To confront this COVID pandemic safely, at Casa Volante Hostal we take care of you: demarcated social dis",9.0,1034,2.62,11.49,10.92
Chile,Valparaiso,Hostal Po,Welcome to Hostal Po!,8.9,907,2.6,13.96,11.81
Chile,Valparaiso,Casa Verde Limon,"Our house is situated in a great central location, close to restaurants, bars and tourist places in Valparaso",8.4,1054,2.41,13.69,10.95
Chile,Valparaiso,Maki Hostel Valparaiso,Maki Hostels was born after thousands of kilometers of travels and countless experiences. It has been bui,8.4,229,2.64,11.56,10.74
Chile,Valparaiso,La Casa Piola,"La Casa Piola will give you all the tips to discover the city in the best way , by day and by night. Also we are making everything to people feels like at home.",8.3,25,2.35,8.51,8.53
Chile,Valparaiso,La Joya Hostel,"La Joya Hostel, an amazing place to discover, a direct invitation to travel back in time with a modern touch.",8.0,461,0.41,18.18,14.42
Chile,Valparaiso,Lemuria Hostel,Lemuria Hostel is the perfect match for your holidays in Valparaiso and Chile,7.7,32,2.68,5.2,
Chile,Valparaiso,Nómada Eco Hostal,"We are Nomads! We are Happies! Furthermore, Nómada Eco-Hostel is the first in Valparaiso to receive an International Sustainability Certification.",4.3,412,1.57,14.32,10.74
Chile,Valparaiso,Volta Inn Hostel,"A traditional house beautifully renovated in the centre of ValparaÃ­so. The hostel has a friendly, welcoming atmosphere with a large living where you can share your experience with other travelers and friends. Also there is a shared kitchen that is fully...",,13,0.84,17.44,
Chile,Valparaiso,Hostal La Boca,"Front of the Boca Concon beach, gastronomic capital and 100% linked to surfing, it is a house with a privileged view and perfect location for paddling in the entrance of waves.",,0,16.51,32.21,
Chile,Valparaiso,Patiperra Hostel,"A recently renovated property, Patiperra Hostel is located in Valparaíso near Caleta Portales Beach, Baburizza Palace and Yuguslavo Walk.",,0,2.69,18.79,
Chile,Valparaiso,Hostal Mirenart,Mirenart Hostel is a Family Hostel attended by her owner.,,0,1.63,20.4,
Chile,Valparaiso,Hostal Faro Azul Valparaíso,"Located 2.2 km from Caleta Portales Beach, Faro Azul Valparaíso provides accommodation with a shared lounge, a garden and a shared kitchen for your convenience.",,0,3.05,28.63,
Chile,Valparaiso,La Nona B&B,"More than a trip, it is a cultural experience... LA NONA B&B, is a comfortable mid-range guesthouse, especially thought for international backpackers for more than 10 years, Our home is recommended in most guide books, including the Lonely Planet and the...",10.0,286,2.73,25.34,
Chile,Valparaiso,La Galería,La Galería is the perfect match for your holidays in Valparaiso and Chile.,9.8,16,2.61,12.53,
Chile,Valparaiso,Residencia en el Cerro - Hostal,"Grand old residences like this one are just as much frayed keepers-of-history as they are retreats. Guests will love the familiar treatment here, the tangible sense of olden",,79,2.57,19.33,
Chile,Punta Arenas,Hospedaje Magallanes,Hospedaje Magallanes is a small bed and breakfast run by a Chilean-German family in the heart of Punta Arenas...,9.7,749,1.28,24.16,14.434999999999999
Chile,Punta Arenas,Hostal Chiloe,Hostal Chiloe is great to stay in Punta Arenas,9.4,92,1.55,15.03,11.81
Chile,Punta Arenas,Backpackers Paradise,Backpackers Paradise will help you to meet Punta Arenas and the World.,8.8,262,1.66,,12.89
Chile,Punta Arenas,Patagonia House,"In our hostel you will find a quiet and funny atmosphere at the same time, it is perfect for meeting people from different parts of the world.",5.0,521,1.54,,11.81
Chile,Punta Arenas,Hostel Entre Vientos,At Hostel Entre Vientos guests will find a communal terrace and are welcome to use the fully-equipped shared kitchen.,,0,1.86,13.0,14.68
Chile,Punta Arenas,Hostal CasaBike,"Boasting a shared lounge, garden and views of garden, Casa Bike - Smart Hostel is set in Punta Arenas, 1.3 km from Playa Colon.",10.0,1,1.47,16.11,
Chile,Punta Arenas,Hostal Victoria,A familiar and economical lodging five meters from the Plaza de Armas and near to tourist sites.,,0,1.43,16.11,
Chile,Punta Arenas,Hostal al Fin del Mundo,Al Fin del Mundo is a hostel which caters for backpackers from all over the world. When you stay with us we guarantee the best service and information given by bi-lingual staff.,9.1,314,1.76,17.18,17.18
Chile,Pucon,Gecko Hostel,Gecko Hostel is the perfect match for your holidays in Pucon and Chile.,10.0,86,0.42,13.43,13.33
Chile,Pucon,Hostal Graciela,"Hostel Graciela, is located in the heart of Pucón.",9.9,3,0.15,27.58,
Chile,Pucon,Chili Kiwi Lakefront,We are an owner operated and run hostel for travellers by travellers. We are offering a fun social and informative hostel with backpackers specific needs in mind. Join us for good times and adventure!,9.7,2168,0.37,20.5,15.1
Chile,Pucon,Hostel French Andes,Welcome home! We promise you won't regret to stay at French Andes! Warm atmosphere and welcome staff will make your stay pleasant and enjoyable. Free WiFi and parking.,9.6,463,0.65,8.99,
Chile,Pucon,Willhouse,Willhouse is the ideal place for who seek to live a pleasant experience for cultural exchange and contact with nature.,9.3,117,0.27,13.2,11.47
Chile,Pucon,Selina Plaza Pucon,Try authentic Chilean dishes and drinks in Selina Plaza Pucón,8.8,81,0.52,14.94,13.79
Chile,Pucon,Alma Nativa Hostel,Alma Nativa Hostel has everything you need to enjoy your stay,8.0,10,0.64,16.73,14.45
Chile,Pucon,Lucky's Hostel,"Since 2017 and run by its owners, Lucky's Hostel invites you to be part of an international and multicultural environment. We have private and shared rooms with high standards of quality and comfort to make you feel at home.",,0,0.58,18.88,16.72
Chile,Pucon,B&B De German,The impressive Villarrica volcano forms a backdrop in the distance from most areas of the hotel.,10.0,1,0.14,43.15,
Chile,Pucon,Hostal el Nogal Pucón,Welcome to Hostal El Nogal!,,29,1.01,13.79,
Chile,Puerto Varas,Compass del Sur,The 'Compass del Sur' gives you a mixture of Chilean & Scandinavian flair,9.9,537,0.33,17.53,75.1
Chile,Puerto Varas,Casa Apel Hostel,Hostel Casa Apel will help you to meet Puerto Varas and Chile.,9.8,199,1.99,16.73,12.17
Chile,Puerto Varas,Hostal Climb House,Hostal Climb House is the perfect match for your holidays in Puerto Varas and Chile.,9.4,43,2.57,15.1,10.79
Chile,Puerto Varas,Refugio Tia Susy,"Located in Puerto Varas, within 2.3 km of Pablo Fierro Museum and 700 metres of Maldonado House, Tia Susi Refugio de Mochileros offers accommodation with a shared lounge and free Wi-Fi.",8.7,21,1.01,12.94,12.94
Chile,Puerto Varas,Casa Margouya Chile,Welcome to Casa Margouya! This winter we will be open to receive our guest and give them an opportunity to discover our region and enjoy the rain!,8.5,270,0.04,12.3,10.25
Chile,Puerto Varas,La Colmena Eco Lodge,"Well set in Puerto Varas, Chile, Casa Gioia offers accommodation with the best rates.",,0,,34.16,
Chile,Vina Del Mar,Jaguar Hostel + Living,.,9.8,725,3.39,13.21,12.89
Chile,Vina Del Mar,Columba Hostel,Along with providing accommodation in the center of Vina del Mar.,8.9,130,3.68,13.42,16.11
Chile,Vina Del Mar,Hostal Terraza Recreo,"Hostel Terraza Recreo is located in the typical neighborhood Recreo in Viña del Mar, steps from the Flower Clock, Beaches and places of interest. Our house has 6 bedrooms, 4 bathrooms, shared kitchen and a large terrace to share, also offering a quiet environment...",8.6,12,4.88,16.11,
Chile,Vina Del Mar,Gloria Hostel Viña,"A pleasant place, where you will share with tourists from all over the world, a calm, fun atmosphere, with very pleasant people who will make your stay an unforgettable experience.",,0,3.36,21.48,18.15
Chile,Vina Del Mar,Little Castle,Litle Castle is a in a house was built in 1918 and is located in a neighborhood that looks like an outdoor museum.,8.5,221,4.28,22.94,
Chile,Vicuna,Hostal Michel,Hostal Michel boasts a barbecue and terrace. Free WiFi is provided and private parking is available on site.,9.7,201,0.29,12.71,16.05
Chile,Vicuna,Antawara Hostel De Elqui,Antawara Hostel De Elqui is a small tourist complex in the hearth of Vicuña.,9.5,124,0.85,12.08,10.74
Chile,Vicuna,Hotel Tukun Mapu,Hotel Tukun Mapu has everything you need to enjoy your stay,,0,1.88,48.32,
Chile,Vicuna,Hostal Ashpai,The hostel is rustic in style and our values include self-service continental breakfast in our dining room and cleaning service.,9.4,2,0.72,13.42,
Chile,La Serena,Hostal El Arbol,Welcome to Hostal El Arbol,9.6,909,0.37,11.81,12.99
Chile,La Serena,Hostal El Punto,Discover our colonial house which offers you cozy and sunny courtyards to relax and enjoy your stay.,8.8,78,0.09,12.53,
Chile,La Serena,Valle Mistral,"In the historical center of La Serena, it is located Valle Mistral.",7.1,48,0.15,27.41,
Chile,La Serena,Aji Verde Hostel,"Aji Verde Hostel is close to Historic Town, City Center, Museums, Art Galleries, Banks, Art&Crafts Mail Market, Flies Market, Fish Marker, Bars & Restaurants, Main Square. Beach is 20 min walking",6.4,520,1.08,11.81,12.89
Chile,La Serena,Hostal Balmaceda - La Serena,"Located in a typical zone, only steps away from the Bus Station",,149,0.44,16.73,
Chile,Pichilemu,Kom Hostal Pichilemu,"Kom Hostal Pichilemu will help you to meet Pichilemu, Chile and the World.",10.0,10,1.7,12.99,
Chile,Pichilemu,Hostal Kuyen SpA,"We are a youth hostel, located in the center of Pichilemu, very close to the beach. Private parking and large terraces for recreation and barbecue grills.",10.0,2,1.41,,16.11
Chile,Pichilemu,Conviento de Lobos,"Conviento de Lobos is cosy and magical lodges in front of the main beach of Punta de Lobos and the Surf Point of Los Morros, Pichilemu. Steps from the wave and the viewpoint.",10.0,2,4.27,18.79,37.58
Chile,Pichilemu,The Sirena Insolente Hostel,"Welcome to The Princesa Insolente Hostel, a surf house in Punta de Lobos surf spot. Walking distance to the beach and paddle in wave entrance. A fully ecological and recycle project, made 90% with containers refurnished in wood and sheep wool.",9.6,289,3.86,17.9,12.89
Chile,Pichilemu,Sudeste Hostel,"We are a new concept of hostel, a place of peace and calm. We offer ample spaces redesigned to make your stay even more comfortable, teleworking areas for those digital nomads .",9.4,9,1.6,16.11,19.33
Chile,Pichilemu,Lof Pichilemu,Lof Pichilemu is oriented to backpackers traveling through South America.,7.7,47,1.65,16.56,11.83
Chile,Pichilemu,Bichon la Casa Hostal,"Located in Pichilemu, near Playa Principal and La Puntilla, Bichon La Casa Hostal is a sustainable property, featuring, a garden and barbecue facilities.",,0,1.72,12.53,10.74
Chile,Pichilemu,Hostel Las Diosas,"Come stay with us at Las Diosas. Located steps from the sea, beautiful beach near !!",9.7,5,1.63,8.72,
Chile,Coyhaique,Patagon Backpackers,"Start your Patagonia Experience in Patagon Backpackers and with the best advice, we will show you the main attractions of Coyhaique & surroundings.",9.0,88,0.66,17.51,18.01
Chile,Coyhaique,Aldea Patagonia,"Come and share in our wide spaces, and give yourself the opportunity to know a magical place in the epicenter of Chilean Patagonia.",5.4,1,0.45,18.35,22.94
Chile,Arica,Hostal Sunny Days,Hostal Sunny days is truly a “home away from home”.,10.0,546,3.41,11.51,15.1
Chile,Arica,Phuqata Surfcamp,Phuqata Surfcamp is the perfect match for your holidays in Arica and Chile.,10.0,37,9.98,12.94,14.02
Chile,Arica,Willka Kuti Backpackers,"Willka Kuti Backpackers offers a 24-hour reception, a shared kitchen and organised excursions for guests. The hostel offers a barbecue.",9.3,78,3.83,13.49,12.87
Chile,Arica,La Cubana,"If you are looking for an authentic Chilean and SouthAmerican experience, look no further! Our hostel is a lovely mix of community, language exchange, and overall, fun!",5.6,3,2.52,9.44,
Chile,Arica,Hotel Apacheta,"Hotel Apacheta is located on the coastal border south of Arica, between the La Lisera and El Laucho beaches.",10.0,3,1.12,27.58,
Chile,Arica,Hostel La Posada De Gallo,"Hostel la posada gallo is located in Arica, 8 km from the Archaeological and Anthropological Museum of San Miguel de Azapa. It offers express check-in and check-out, non-smoking rooms, rent bicycles services, free Wi-Fi and a big garden. The property has...",9.0,7,1.85,15.6,
Chile,Iquique,Aotea Hostel Iquique,Aotea Hostel Iquique is the perfect match for your holidays in Iquique and Chile,9.6,81,0.84,,16.18
Chile,Iquique,B3 Backpacker's Peninsula,B3 Backpacker is the perfect match for your holidays in Iquique and Chile,9.3,26,2.28,26.97,
Chile,Iquique,Backpacker`s Hostel Iquique,"Welcome to Backpackers Hostel Iquique, the coolest youth hostel in Iquique, where we combine excellent attention and service with the most accesible rates.",7.9,1121,1.29,16.99,14.02
Chile,Iquique,Jenny's Guesthouse,Jenny's Hostel will bring you the very best of Iquique and Chile.,,3,6.89,16.18,
Chile,Chiloe,13 Lunas Hostel,Welcome to the charming 13 Lunas Hotel!!,10.0,526,,,19.42
Chile,Chiloe,Submarino Amarillo Hostel,Submarino Amarillo Hostel offers comfortable lodging in the great island of Chiloe.,7.9,98,,16.18,14.02
Chile,Chiloe,Travesia Hotel,"Located at the door of a magical Chiloe Island, Ancud city that will make you experience and adventure!",7.6,86,,19.48,
Chile,Valdivia,Airesbuenos Hostel & Permaculture,Aires Buenos Hostel is situated in the heart of the city of Valdivia,9.4,613,1.84,,18.34
Chile,Valdivia,Kapai Hostel,"Kapai Hostel will help you to meet Valdivia, Chile and the World.",6.7,54,1.53,8.99,19.25
Chile,Easter Island,Kona Tau,"Our hostel Kona Tau is located in the centre of Easter Island, and only a few minutes away from the beaches and airport",8.6,377,7.25,87.35,22.99
Chile,Easter Island,La Casa del Kori Hostal,"La Casa del Kori Hostal will help you to meet the Easter Island, Chile and the World.",9.9,99,6.49,34.48,27.58
Chile,Easter Island,Hostal Marari Rapanui,"Situated in Hanga Roa, 1.9 km from Playa Pea, Hostal Marari Rapanui features accommodation with a garden, free private parking and a terrace.",10.0,1,7.45,21.57,
Chile,Easter Island,Easter Island Ecolodge,"Easter Island Ecolodge - It has large terraces, solar panels that pollute less and take care of our island, large gardens with native Rapa Nui flora.",,2,6.68,122.59,
Chile,Castro,La Minga Hostel,Small hostel with a traveller and family atmosphere located one block from the Plaza de Armas de Castro.,9.4,25,9.3,12.89,10.74
Chile,Elqui Valley,Hostel Cosmo Elqui Valley,Hostel Cosmo Elqui Valley is the perfect match for your holidays in Vicuna and Chile.,9.1,165,,18.34,12.94
Argentina,Buenos Aires,America del Sur Hostel Buenos Aires,"Located in the famous district of San Telmo, with free Wi-Fi, BBQ area and free walking tours.",8.9,6076,3.74,17.89,13.77
Argentina,Buenos Aires,Milhouse Hostel Avenue,Set in a beautifully restored 1905 mansion on one of the most important avenues in the city â€“ Avenida de Mayo.,8.8,3341,2.97,28.91,18.72
Argentina,Buenos Aires,Cambacuá Bed And Breakfast,"Cambacua Bed And Breakfast offers accommodation with a shared lounge, living room, space to work, back yard and shared kitchen. There is free Wi-Fi in all facilities.",10.0,1,3.28,20.19,21.11
Argentina,Buenos Aires,Hostel Carlos Gardel,"Ideally situated in the historic Tango district in San Telmo. We provide excellent facilities such as breakfast, BBQ, and telephone facilities, free internet access, and loads of tourist information",9.6,329,4.01,19.67,
Argentina,Buenos Aires,Parla Hostel,Parla Hostel offers different types of accommodation in a historic building for you to live the real Buenos Aires experience.,9.4,344,3.48,17.89,11.01
Argentina,Buenos Aires,Che Juan BA,Che Juan BA is situated in Buenos Aires and with Museo Nacional de Bellas Artes reachable within 3.8 km,9.3,477,4.06,23.54,24.78
Argentina,Buenos Aires,Malevo Muraña Hostel,Malevo Muraña Hostel offers cosy accommodation in the centre of Buenos Aires,9.3,409,2.95,27.53,
Argentina,Buenos Aires,Viajero Buenos Aires Hostel,"In the heart of San Telmo, enjoy a hostel inspired by the passions of Buenos Aires, with two impressive p",9.2,668,3.75,16.06,14.68
Argentina,Buenos Aires,Hostel Casa Basilico,Hostel Casa Basilico is the best place for a relaxing stay in Buenos Aires.,9.1,16,1.7,,78.92
Argentina,Buenos Aires,Rayuela Hostel Boutique,Rayuela Hostel Boutique is located in Buenos Aires,9.0,1516,3.44,12.85,8.26
