country,city,name,description,rating,reviews,km_to_centre,min_private_price,min_dorm_price
bolivia,sucre,Colors House Hostal,"The hostel is in the best location, just one block away from the main square, Plaza 25 de Mayo, which is one of the favorite places to visit.",8.7,(36),- 0.96km from city centre,€9.33,€8.00
bolivia,sucre,KulturBerlin Sucre,Welcome to Kultur Berlín! Best Hostel in town!,8.4,(1401),- 0.85km from city centre,€7.66,€0.29
bolivia,sucre,Spanish Friends Sucre,Spanish Friends is set in charming colonial house in the centre of Sucre. Perfect location for a great stay in Sucre.,0.0,(91),- 0.78km from city centre,€8.73,€8.28
bolivia,sucre,Santa Cecilia,B&B Santa Cecilia Welcomes you to a warm place that make you feel like home!,10,(83),- 1.08km from city centre,€12.78,€9.58
bolivia,sucre,Mi Pueblo Samary,Welcome Mi Pueblo Samary!,10,(3),- 1.07km from city centre,€34.23,
bolivia,sucre,Hostal España,"Decorated with stylish furnishing, rooms are fitted with work desk and cable TV. All of them have private bathrooms, and some boast private balconies overlooking the city.",,,- 0.51km from city centre,€17.34,
bolivia,sucre,Casa Verde B&B,"Casa Verde B&B is located in Bolivia, Sucre",9.6,(245),- 1.07km from city centre,€19.31,
bolivia,sucre,Casa Residencial Maya Inn B&B,"Casa Residencial Maya Inn B&B is located a quiet part of town , in the zona La Recoleta to one block of the View Point and 6 block to Main square probably the best price in the town.",0.0,(68),- 1.13km from city centre,€8.22,
bolivia,uyuni,Piedra Blanca Backpackers Hostel,Piedra Blanca Backpackers Hostel offers cozy private and dorm rooms in a quiet and safe neighborhood of Uyuni.,9.0,(818),- 0.78km from city centre,€13.97,€10.28
bolivia,uyuni,Hotel Oasisa,The Hotel Oasisa Blanco has a more homely design to receive our guests with the greatest warmth possible with a very friendly staff!,0.0,(3),- 0.72km from city centre,€11.01,€11.87
bolivia,uyuni,BOUTIQUE ATIPAX,"Hotel Boutique Atipax, is a comfortable modern hotel with unique designs built with salt blocks. Located near the Uyuni salt flat, the largest salt desert in the world.",9.4,(7),- 0.75km from city centre,€26.61,
bolivia,uyuni,Hostal Yokoso,"We offer cozy rooms!! The location is perfect, since we are located in the center of the city of Uyuni.",8.9,(2),- 0.04km from city centre,€9.18,
bolivia,uyuni,Almudena Suites Uyuni,Bolivia's Salar de Uyuni is considered one of the most extreme and remarkable vistas in all of South America!!,7.4,(1),- 0.49km from city centre,€19.89,
bolivia,uyuni,Chostel B&B,"Chostel is located 250 meters from the Plaza Arce. Offer wifi, cable TV, hot shower, garage, free luggage storage and a cafeteria where you can taste your food.",7.1,(6),- 0.22km from city centre,€6.65,
bolivia,uyuni,Salcay Hotel,Salcay Hotel offers all comfort for a great stay in Uyuni.,6.4,(84),- 0.34km from city centre,€8.03,
bolivia,copacabana,Solsticio Hostel,"Located in Copacabana, 200 m from Inca Gallows, Solsticio hostel features accommodation with a garden, free private parking, a shared lounge and a bar.",8.0,(8),- 2.09km from city centre,€7.04,€6.42
bolivia,copacabana,Skylake B&B,Skylake B&B offers a terrace and restaurant on Copacabana !!,7.6,(61),- 1.7km from city centre,€4.55,€5.74
bolivia,copacabana,Suma Samawi,"Suma Samawi is situated on the shores of Copacabana beach, 5 minutes from Copacabana centre. Offers more than 2000 square metres of green areas.",7.3,(91),- 2.91km from city centre,€5.51,€4.59
bolivia,copacabana,Hostel Celeste,The Hostel Celeste is a place of cultural gathering where unique people visit us and with an art to share!,,,- 1.5km from city centre,€7.64,
bolivia,copacabana,Hostal Florencia,The rooms are equipped with a TV with cable channels. Some rooms have a private bathroom and others have a shared bathroom. The facilities include an on-site restaurant.,8.6,(188),- 1.96km from city centre,€6.83,
bolivia,copacabana,Flor de mi Tierra,Flor de mi Tierra offers nice and comfortable rooms in a great location.,7.3,(111),- 2.66km from city centre,€6.83,€6.83
bolivia,santa-cruz-de-la-sierra,Traveler Backpacker Hostel,"Santa Cruz de la Sierra is the commercial epicenter of Bolivia. It is found on the Pirai River, in the tropical plains east of the Andes mountain range.",8.9,(81),- 1.17km from city centre,€10.27,€9.58
bolivia,santa-cruz-de-la-sierra,Nomad Hostel,Nomad Hostel is centrally located 20 meters from the main plaza.,8.2,(95),- 0.13km from city centre,€13.42,€7.67
bolivia,santa-cruz-de-la-sierra,Hostal Killa360,"We have excellent rooms, spacious, with air conditioning, Wi-Fi, laundry, common kitchen, a beautiful terrace where you can relax.",,,- 0.93km from city centre,€6.85,€9.58
bolivia,santa-cruz-de-la-sierra,Residencial Francia,"Economic accommodation, two blocks from the Santa Cruz Bimodal terminal. Located between the two most important rings of the city where you can move anywhere.",3.0,(3),- 2.06km from city centre,€4.79,
bolivia,cochabamba,Running Chaski Hostel,Welcome to Running Chaski Hostel! Looking for a place in Cochabamba for an unforgettable experience and enjoy a night at home?,9.4,(407),- 0.98km from city centre,€15.06,€10.95
bolivia,cochabamba,Cabana Las Lilas,"Relax and rest in this small paradise located just 15 minutes from the hustle and bustle of the city centre, we have a tempered pool, common kitchen, barbecue, sports area, beautiful and large garden and much more, all designed exclusively for you.",0.0,(152),- 6.47km from city centre,€12.32,€11.64
bolivia,cochabamba,La Casita Feliz,"Provides a garden and garden views, this sustainable homestay is attractively set in Cochabamba, close to landmarks like Archeological Museum and Cochabamba - Cristo de la Concordia Cableway.",,,- 1.82km from city centre,€7.36,
bolivia,rurrenabaque,El Curichal Hostel,"Enjoy in a good place to be connected with nature, to relax and to have fun!! Offers an amazing outdoor swimming pool, good prices, cleanliness and comfort.",9.0,(77),- 0.25km from city centre,€9.19,€7.82
bolivia,rurrenabaque,Perezoso Hostel,"Perezoso Hostel the best place for enjoyable holidays in Rurrenabaque, Bolivia.",8.4,(40),- 0.15km from city centre,€8.90,€7.12
bolivia,rurrenabaque,Hostal El Lobo,The Lobo Hostel is located close to Beni river in Rurrenabaque village the main gate to the Bolivian amazon.,7.6,(130),- 1.28km from city centre,€11.18,€8.86
bolivia,rurrenabaque,Hostal Rurrenabaque,Our rooms are a mixture of the colonial architecture of the 40's and the modern. All our decoration highlights the Mara wood.,,,- 0.77km from city centre,€10.57,
bolivia,potosi,Hostal Eucalyptus,"The hostal Eucalyptus offers all the usual things you would expect from a hostel: cheap rates, friendly French English-speaking staff, 24 hrs. check-in.",9.7,(500),- 0.93km from city centre,€13.15,
bolivia,potosi,The Koala Den Hostel,The Koala Den is a hostel for backpackers. We are not a party hostel but offer you a quiet and cosy place to sleep and recover your strength from your adventures in the beautiful city of Potosi.,8.3,(57),- 0.47km from city centre,€11.47,€9.64
bolivia,samaipata,Hostel Serena,"RELAX ZONE! Enjoy your book, a beer or a glass of wine in our hammocks or on our terraces. Get in contact",9.3,(191),- 0.81km from city centre,€12.60,€13.42
bolivia,samaipata,Boom Tribe,"Unveil the allure of Samaipata, Bolivia. Explore the ancient El Fuerte site (8 km), immerse yourself in Amboró National Park (30 km), and indulge in cultural discoveries at Plaza Principal and Museo Arqueológico de Samaipata (within 5 km).",,,- 0.34km from city centre,€13.79,€11.03
bolivia,tupiza,Hostal Salares,"Tupiza, nice villa with pleasant weather, is surrounded by the red hills of the Precordillera at 2950 meters!!",9.0,(16),- 0.82km from city centre,€8.15,
bolivia,tupiza,Hostal Butch Cassidy,Hostal Butch Cassidy offers a wide range of private rooms. Free continental breakfast is served and meals are available upon request.,9.3,(57),- 0.92km from city centre,€9.58,
bolivia,tupiza,La Torre,Our hotel is the best in the town.,0.0,(548),- 0.98km from city centre,€10.11,€9.19
bolivia,coroico,El Rincon del Jucumari,Only 5 min from the Main Plaza Of Coroico. Coroico is located just 2 hours from the city La Paz and at an altitude of 1700 meters above sea level.,9.3,(14),- 0.82km from city centre,€10.27,€9.58
bolivia,tarija,La Cupula Hostel y Camping,La Cupula Hostel and Camping is a good choice your visit to Tarija in Bolivia.,9.7,(8),- 2.62km from city centre,€9.58,€8.90
bolivia,tarija,Hostel Cultural Pata y Perro,"Boasting a bar, a shared lounge as well as a garden, Hostel Cultural Pata y Perro is set in Tarija, 200 m from Tolomosita.",9.7,(10),- 0.2km from city centre,,€9.58
bolivia,torotoro,Hostal Margaritas,"Hostal Margaritas Torotoro has a shared lounge, terrace, a restaurant and bar in Torotoro.",10,(1),- 0.22km from city centre,€6.16,€5.48
bolivia,torotoro,Hostal Wilma,Hostal Wilma is set in Torotoro and features a lovely garden and a continental breakfast is served every morning. Some units at the property have a patio with a mountain view.,5.6,(9),- 0.28km from city centre,€8.22,€10.54
bolivia,la-higuera,Casa del Telegrafista,"Casa del Telegrafista features a garden, terrace, a restaurant and bar in La Higuera. Featuring family rooms, this property also provides guests with a barbecue.",,,- 0.24km from city centre,€12.26,€13.79
chile,santiago,Pariwana Hostel Santiago,"Get ready to embark on the Pariwana experience at an exciting new location in Chile. Now, you can delve into our legendary ‘Champagne Lifestyle on a Beer Budget,’ from the heart of Santiago’s colorful Bellavista neighborhood.",8.9,(276),- 1.36km from city centre,€32.18,€19.31
chile,santiago,Eco-Hostal Tambo Verde,Eco-Hostal Tambo Verde is the perfect match for your holidays in Santiago and Chile.,9.9,(122),- 2km from city centre,€28.53,€26.05
chile,santiago,Ventana Sur Hostal,"Ventana Sur is located a few blocks from Metro St. Isabel, next to Bustamante Park in Providencia.",9.7,(998),- 2.3km from city centre,€17.26,€11.43
chile,santiago,Hostal Cienfuegos,"Located in the historic center of Santiago, an old aristocratic neighbourhood known for its heritage mansions built in the 19th century.",9.2,(8),- 1.31km from city centre,€18.39,€13.79
chile,santiago,Merced 88,Merced 88 is the perfect match for your holidays in Santiago and Chile.,9.0,(396),- 1.29km from city centre,€17.30,€16.27
chile,santiago,Hostal Vitalia,Hostal Vitalia is a project that continues from the idea of two traveling friends to stay together and in contact with different cultures and experiences,9.0,(60),- 2.78km from city centre,€20.37,€20.37
chile,santiago,Pariwana Hostel Santiago,"Get ready to embark on the Pariwana experience at an exciting new location in Chile. Now, you can delve into our legendary ‘Champagne Lifestyle on a Beer Budget,’ from the heart of Santiago’s colorful Bellavista neighborhood.",8.9,(276),- 1.36km from city centre,€32.18,€19.31
chile,santiago,Hostal Providencia,Hostal Providencia: a home away from home for travelers in Santiago de Chile!,8.7,(2540),- 1.62km from city centre,€21.03,€20.71
chile,santiago,Yogi Hostels,In Yogi Hostel you will feel surrounded by good energy.,8.6,(26),- 4.58km from city centre,€13.48,€21.57
chile,santiago,La Chimba Hostel,"The city's liveliest area, the best nightlife and the Metropolitan Park as a backyard!",8.5,(3956),- 1.43km from city centre,€19.77,€19.31
chile,santiago,Hostal Forestal,"Chill and party in the very best location! Weekly activities, BBQ, free internet, free WiFi , secure rooms & dorms en suite.",8.4,(2770),- 1.23km from city centre,€20.21,€18.46
chile,santiago,Atacama Backpackers,Atacama Hostel Backpackers is the perfect match for your holidays in Santiago and Chile,8.4,(66),- 2.7km from city centre,€11.49,€11.03
chile,santiago,Aji Hostel,"Free dinner everyday (with the exception being our great Friday BBQ!), breakfast included, friendly staff, perfect to have fun meeting other travelers",8.3,(2121),- 2.42km from city centre,€18.83,€14.39
chile,santiago,La Casa Roja,Hello! we are an Australian Chilean couple who are passionate about travel and share experiences with other cultures and people.,8.1,(754),- 1.5km from city centre,€20.27,€14.48
chile,santiago,Landay Hostel,"Landay Hostel is located in Santiago, Chile",7.5,(607),- 1.5km from city centre,,€11.78
chile,santiago,Wild Santiago Hostel,Wild Santiago Hostel first priority is to make you feel at home,6.2,(31),- 1.65km from city centre,€13.96,€12.83
chile,santiago,Casita Hostel,"Located in Santiago, 500 m from Santa Lucia Hill, Casita Hostel provides accommodation with a garden, private parking, a shared lounge and a bar. Located around less than 1 km from Museum of Pre-Columbian Art.",6.0,(2),- 0.53km from city centre,€9.92,€16.18
chile,santiago,Chile Chico Hostel,"Hostal Chile Chico gives a warm welcome to our distinguished guests, contractors, athletes, national and foreign students.",5.8,(10),- 2.71km from city centre,€18.88,
chile,santiago,Hostal Irreal,Hostal Irreal will help you to meet and explore Santiago and Chile.,5.4,(9),- 1.59km from city centre,€13.79,
chile,santiago,Hostal Casa Aborigen,Hostal Casa Aborigen is the perfect match for your holidays in Santiago and Chile.,0.0,(51),- 2.07km from city centre,€16.04,
chile,santiago,TQCaleta Providencia Barrio Italia,"Located, 2.6 km from La Chascona, 1.8 km from Patio Bellavista and 2.8 km from Santa Lucia Hill. Among the facilities at this property are a shared kitchen and a shared lounge.",,,- 2.53km from city centre,€11.13,
chile,santiago,Hostel la Ruca en Renca - Near the Airport,"Welcome travelers from all over the world!We are a house of travelers who like to share stories of our trips, beers and pleasant moments!",,,- 6.39km from city centre,€14.56,€12.94
chile,santiago,Maktub Costanera,"Has a seasonal outdoor swimming pool, fitness centre, a garden and shared lounge in Santiago.",10,(1),- 4.66km from city centre,€28.59,
chile,santiago,Casa Riquelme,Offers 6 remodeled and accommodated rooms for a pleasant stay in Santiago. Located on a residential street near the city center.,7.9,(43),- 1km from city centre,€12.94,
chile,santiago,Hotel Brasilia,Hotel Brasilia your place in Chile!,7.0,(2),- 1.58km from city centre,€25.29,
chile,santiago,Hostal Boutique Casa la Barca,"Boasting a garden, terrace, shared lounge and free WiFi, Hostal Boutique Casa La Barca is located in Santiago, 3.9 km from Costanera Center.",,,- 2.08km from city centre,€37.75,
chile,santiago,Maktub Brasil,"In the centre of Santiago. Large interior spaces to share, Wi-Fi, fibre optic throughout the house, bedrooms have private bathrooms, twin beds, Smart TV with Netflix.",,,- 1.4km from city centre,€26.97,
chile,santiago,Casa del lado Santiago Providencia,"The property is around 2 km from La Chascona, 2.7 km from Costanera Center and 2.9 km from Santa Lucía Hill.In the hotel the rooms are equipped with bed linen and towels. The Hostel has a fully equipped shared kitchen with all the facilities.",,,- 2.83km from city centre,€20.53,
chile,santiago,Hotel El Almendro by DOT Light,Located in the Paine-Buin province of the Metropolitan Region south of Santiago.The entire establishment has a 100% ecological electrical system that uses renewable energy through solar panels and has a water reuse system.,,,- 41.38km from city centre,€0.65,
chile,santiago,Lucia Agustina Hotel & Boutique,"Lucia Agustina is a Boutique Hotel located in the heart of Santiago, at the foot of Cerro Santa Lucia or Huelén, a historic centre of the capital and a great attraction for visitors.",,,- 0.62km from city centre,€13.48,
chile,santiago,Chez Humbert,"Chez Humbert is set in Santiago and offers free WiFi and a tour desk.The property is situated 10 km from Movistar Arena, 12 km from Museum of Pre-Columbian Art.",10,(1),- 9.92km from city centre,€17.01,
chile,santiago,Pariwana Hostel Santiago,"Get ready to embark on the Pariwana experience at an exciting new location in Chile. Now, you can delve into our legendary ‘Champagne Lifestyle on a Beer Budget,’ from the heart of Santiago’s colorful Bellavista neighborhood.",8.9,(276),- 1.36km from city centre,€32.18,€19.31
chile,santiago,Poker Guesthouse,"We know that your stay in Santiago is a unique experience, that´s why poker hostel propose greet you with a friendly welcome.",9.2,(170),- 0.82km from city centre,€16.72,
chile,santiago,Providencia Bed and Breakfast,Providencia Bed and Breakfast is located on a historical and cultural neighborhood on Porvidencia county. The area has been declared Typical Zone by the National Monument's Law,0.0,(19),- 3.18km from city centre,€20.84,
chile,santiago,Hostal Bella 269,"It is located in the heart of Santiago de Chile in a highly patrimonial, historic, natural and cultural n",0.0,(9),- 0.82km from city centre,€15.17,
chile,santiago,Hostal Americano,Hostal Americano is perfect to visit Santiago,0.0,(1),- 1.24km from city centre,€11.33,
chile,puerto-natales,Hostal Lili-Patagonicos,"We offer rooms with private and shared bathroom, matrimonial, double, triple, single and quadruple rooms,",9.7,(884),- 0.35km from city centre,€17.29,€19.33
chile,puerto-natales,El Patagonico,"Hostel El Patagonico is located in Puerto Natales, Chile",9.9,(1077),- 0.54km from city centre,€21.45,€22.07
chile,puerto-natales,Hostel Last Hope,"Dear guests Hostel Last Hope located in Arturo Prat 499, ( not the address that is show on google!!!) wit",9.8,(1422),- 0.38km from city centre,€21.57,€17.80
chile,puerto-natales,Kiooshtem,Welcome to Kiooshtem!,9.6,(439),- 0.99km from city centre,,€14.62
chile,puerto-natales,YaganHouse,"Yagan house is in Puerto Natales city center, this new property was designed for you better comfort , we have the best beds,new mattresses and pleasant and softy",9.5,(539),- 0.41km from city centre,€24.27,€21.57
chile,puerto-natales,Puma House,Puma House is the perfect match for your holidays in Puerto Natales and Chile.,9.3,(118),- 0.74km from city centre,€22.99,€16.55
chile,puerto-natales,Corner Hostel,"Corner Hostel is our guests' favourite part of Puerto Natales, according to independent reviews.",7.6,(136),- 0.77km from city centre,€20.69,€15.63
chile,puerto-natales,Hostal San Agustin,"San Agustin is a cozy and safe hostel, ideal for relaxing.",6.7,(247),- 0.94km from city centre,,€16.18
chile,puerto-natales,Hostal Lago Cóndor,"Boasting a shared lounge, garden and views of city, Hostal Lago Cóndor is set in Puerto Natales.",10,(8),- 1.23km from city centre,€30.56,
chile,puerto-natales,Hotel Estancia Puerto Bories,"Located in Puerto Natales, within 6.4 km of Puerto Natales Bus Station and 5 km of Municipal Museum of History, Estancia Puerto Bories offers accommodation with a garden.",,,- 4.59km from city centre,€53.94,
chile,puerto-natales,Hostal El Puestero,Hostal El Puestero is perfect to visit Puerto Natales,,,- 4.77km from city centre,€41.38,
chile,puerto-natales,Hostal Lili-Patagonicos,"We offer rooms with private and shared bathroom, matrimonial, double, triple, single and quadruple rooms,",9.7,(884),- 0.35km from city centre,€17.37,€19.42
chile,puerto-natales,Niko's II Adventure,"Hostal Nikos II is located in the heart of Puerto Natales, in the Chilean Patagonia.",6.3,(447),- 0.17km from city centre,€19.78,
chile,puerto-natales,Hostal Bellavista Puerto Natales,Welcome to Hostal Bellavista Puerto Natales!,3.9,(157),- 0.57km from city centre,€15.64,
chile,san-pedro-de-atacama,Atacama Checar Hostal,"Situated in San Pedro de Atacama, 5 km from Piedra del Coyote, Atacama Checar, Hostal features accommodation with a shared lounge, free private parking, a garden and a terrace.",10,(1),- 2.52km from city centre,€19.15,
chile,san-pedro-de-atacama,Mamatierra Hostel,With us you will find a wonderful place to rest and plan your time in San Pedro,9.7,(773),- 0.62km from city centre,€29.88,€29.42
chile,san-pedro-de-atacama,Hostal Campo Base,"Welcome to Campo Base, the perfect place to start exploring an Pedro de Atacama, the driest desert on earth.",9.6,(310),- 0.69km from city centre,€34.48,€29.42
chile,san-pedro-de-atacama,Backpackers San Pedro,"Backpackers San Pedro is located in San Pedro de Atacama, Chile",9.4,(2185),- 0.51km from city centre,€21.57,€17.04
chile,san-pedro-de-atacama,Casa Voyage Hostel,"Located in a heritage house of more than 250 years, with a large land surrounded by trees where you can rest and enjoy nature in a very relaxed way. Breakfast is not included in our accommodation, but we provide free coffee, tea and cereals, as well a",9.3,(331),- 0.72km from city centre,€17.47,€15.24
chile,san-pedro-de-atacama,Aji Verde Hostel San Pedro de Atacama,AJI Verde Hostel is located in San Pedro de Atacama.,9.1,(885),- 0.86km from city centre,€16.99,€13.59
chile,san-pedro-de-atacama,Hostal Rural,Welcome to San Pedro de Atacama Archaeological capital of Chile !!! Rural Hostel is a suitable place f,9.0,(2725),- 0.16km from city centre,€13.48,€12.84
chile,san-pedro-de-atacama,Hostal Possada Atacameña,Hostal Possada Atacameña will bring you the very best of San Pedro de Atacama and Chile.,9.0,(170),- 0.37km from city centre,€16.54,€14.24
chile,san-pedro-de-atacama,Rey Lagarto Hostel,El Hostal Rey Lagarto offers comfortable private and shared rooms with private and shared bathroom in a typical desert.,8.9,(23),- 1.06km from city centre,€11.22,€11.22
chile,san-pedro-de-atacama,Sol Atacama Hostel,Welcome to Sol Atacama Hostel,8.8,(1221),- 0.74km from city centre,,€8.09
chile,san-pedro-de-atacama,Rafa's House,"Rafa's House is a Rustic hostel, with private rooms and shared rooms, with very pleasant common areas for the comfort of our passengers, also an equipped kitchen, campfire space, and many more.",8.7,(12),- 1.27km from city centre,€17.70,€16.55
chile,san-pedro-de-atacama,Rural - La Florida,"Hostal Rural la Florida is located in the beautiful town of San Pedro de Atacama, Chile. We are a traditi",8.6,(686),- 0.07km from city centre,€12.67,€11.76
chile,san-pedro-de-atacama,Tiny Hostel Atacama,Tiny Hostel Atacama is located in the residential area of ​​Los Algarrobos,7.9,(8),- 0.73km from city centre,€16.18,€18.34
chile,san-pedro-de-atacama,Hostal Open House,Hostal Open House is the perfect match for your holidays in San Pedro de Atacama and Chile,0.0,(1),- 0.62km from city centre,€7.82,€18.39
chile,san-pedro-de-atacama,Hostal Rancho Checar,"Hostal Rancho Checar, ideally located in San Pedro de Atacama, offers a beautiful view of the Licancabur volcano, kitchen, parking and WIFI.",,,- 2.25km from city centre,€13.48,€16.18
chile,san-pedro-de-atacama,Eco Explor,We will make your stay in San Pedro a cozy and entertaining adventure!!! A unique ecological and explorer style house.,,,- 0.68km from city centre,€0.03,€0.04
chile,san-pedro-de-atacama,Nativo Atacama,"Hostal Nativo Atacama is an old house renovated for your comfort, located in the centre of San Pedro de Atacama. We offer private and shared rooms.",,,- 0.2km from city centre,€16.08,€10.72
chile,san-pedro-de-atacama,Hostal Puripica,"San Pedro de Atacama is a town located on an arid plateau in the Andes mountains. The spectacular landscape that surrounds it includes desert areas, salt flats, volcanoes, geysers and hot springs.",9.2,(9),- 0.73km from city centre,€15.10,€19.42
chile,san-pedro-de-atacama,Hostal San Pedro,"The beautiful residence that houses our hostel is a typical construction of the original Atacameño peoples, Lickanantai people inhabiting the area, where the rooms are located around an interior patio.",9.1,(5),- 0.75km from city centre,€12.94,€12.94
chile,san-pedro-de-atacama,Casa Solcor Boutique Bed & Breakfast,Featuring a fully equipped common kitchen and an outdoor swimming pool and BBQ facilities are available.,,,- 1.07km from city centre,€86.46,
chile,san-pedro-de-atacama,Hostal Illari,"Hostal Illari is located in San Pedro de Atacama, within 8.3 km of Piedra del Coyote and 29 km of Termas de Puritama. Featuring family rooms, this property also provides guests with a sun terrace.",,,- 0.99km from city centre,€21.57,
chile,san-pedro-de-atacama,Hostal Chiloe,Hostal Chiloe is perfect to visit San Pedro de Atacama,6.6,(18),- 0.24km from city centre,€14.83,
chile,san-pedro-de-atacama,Sami Atacama Lodge,Atacama Adventure Ecolodge is the best place for your stay in San Pedro de Atacama,,,- 1.73km from city centre,€992565.91,
chile,san-pedro-de-atacama,Atacama Checar Hostal,"Situated in San Pedro de Atacama, 5 km from Piedra del Coyote, Atacama Checar, Hostal features accommodation with a shared lounge, free private parking, a garden and a terrace.",10,(1),- 2.52km from city centre,€19.15,
chile,san-pedro-de-atacama,Mamatierra Hostel,With us you will find a wonderful place to rest and plan your time in San Pedro,9.7,(773),- 0.62km from city centre,€29.88,€29.42
chile,san-pedro-de-atacama,Hostal Campo Base,"Welcome to Campo Base, the perfect place to start exploring an Pedro de Atacama, the driest desert on earth.",9.6,(310),- 0.69km from city centre,€34.48,€29.42
chile,san-pedro-de-atacama,Backpackers San Pedro,"Backpackers San Pedro is located in San Pedro de Atacama, Chile",9.4,(2185),- 0.51km from city centre,€21.57,€17.04
chile,san-pedro-de-atacama,Casa Voyage Hostel,"Located in a heritage house of more than 250 years, with a large land surrounded by trees where you can rest and enjoy nature in a very relaxed way. Breakfast is not included in our accommodation, but we provide free coffee, tea and cereals, as well a",9.3,(331),- 0.72km from city centre,€17.47,€15.24
chile,san-pedro-de-atacama,Aji Verde Hostel San Pedro de Atacama,AJI Verde Hostel is located in San Pedro de Atacama.,9.1,(885),- 0.86km from city centre,€16.99,€13.59
chile,san-pedro-de-atacama,Hostal Rural,Welcome to San Pedro de Atacama Archaeological capital of Chile !!! Rural Hostel is a suitable place f,9.0,(2725),- 0.16km from city centre,€13.48,€12.84
chile,san-pedro-de-atacama,Hostal Possada Atacameña,Hostal Possada Atacameña will bring you the very best of San Pedro de Atacama and Chile.,9.0,(170),- 0.37km from city centre,€16.54,€14.24
chile,san-pedro-de-atacama,Rey Lagarto Hostel,El Hostal Rey Lagarto offers comfortable private and shared rooms with private and shared bathroom in a typical desert.,8.9,(23),- 1.06km from city centre,€11.22,€11.22
chile,san-pedro-de-atacama,Sol Atacama Hostel,Welcome to Sol Atacama Hostel,8.8,(1221),- 0.74km from city centre,,€8.09
chile,san-pedro-de-atacama,Rafa's House,"Rafa's House is a Rustic hostel, with private rooms and shared rooms, with very pleasant common areas for the comfort of our passengers, also an equipped kitchen, campfire space, and many more.",8.7,(12),- 1.27km from city centre,€17.70,€16.55
chile,san-pedro-de-atacama,Rural - La Florida,"Hostal Rural la Florida is located in the beautiful town of San Pedro de Atacama, Chile. We are a traditi",8.6,(686),- 0.07km from city centre,€12.67,€11.76
chile,san-pedro-de-atacama,Tiny Hostel Atacama,Tiny Hostel Atacama is located in the residential area of ​​Los Algarrobos,7.9,(8),- 0.73km from city centre,€16.18,€18.34
chile,san-pedro-de-atacama,Hostal Open House,Hostal Open House is the perfect match for your holidays in San Pedro de Atacama and Chile,0.0,(1),- 0.62km from city centre,€7.82,€18.39
chile,san-pedro-de-atacama,Hostal Rancho Checar,"Hostal Rancho Checar, ideally located in San Pedro de Atacama, offers a beautiful view of the Licancabur volcano, kitchen, parking and WIFI.",,,- 2.25km from city centre,€13.48,€16.18
chile,san-pedro-de-atacama,Eco Explor,We will make your stay in San Pedro a cozy and entertaining adventure!!! A unique ecological and explorer style house.,,,- 0.68km from city centre,€0.03,€0.04
chile,san-pedro-de-atacama,Nativo Atacama,"Hostal Nativo Atacama is an old house renovated for your comfort, located in the centre of San Pedro de Atacama. We offer private and shared rooms.",,,- 0.2km from city centre,€16.08,€10.72
chile,san-pedro-de-atacama,Hostal Puripica,"San Pedro de Atacama is a town located on an arid plateau in the Andes mountains. The spectacular landscape that surrounds it includes desert areas, salt flats, volcanoes, geysers and hot springs.",9.2,(9),- 0.73km from city centre,€15.10,€19.42
chile,san-pedro-de-atacama,Hostal San Pedro,"The beautiful residence that houses our hostel is a typical construction of the original Atacameño peoples, Lickanantai people inhabiting the area, where the rooms are located around an interior patio.",9.1,(5),- 0.75km from city centre,€12.94,€12.94
chile,san-pedro-de-atacama,Casa Solcor Boutique Bed & Breakfast,Featuring a fully equipped common kitchen and an outdoor swimming pool and BBQ facilities are available.,,,- 1.07km from city centre,€86.46,
chile,san-pedro-de-atacama,Hostal Illari,"Hostal Illari is located in San Pedro de Atacama, within 8.3 km of Piedra del Coyote and 29 km of Termas de Puritama. Featuring family rooms, this property also provides guests with a sun terrace.",,,- 0.99km from city centre,€21.57,
chile,san-pedro-de-atacama,Hostal Chiloe,Hostal Chiloe is perfect to visit San Pedro de Atacama,6.6,(18),- 0.24km from city centre,€14.83,
chile,san-pedro-de-atacama,Sami Atacama Lodge,Atacama Adventure Ecolodge is the best place for your stay in San Pedro de Atacama,,,- 1.73km from city centre,€992565.91,
chile,valparaiso,Hostal Licanantay,Hostal Licanantay is the perfect match for your holidays in Valparaiso and Chile,9.0,(68),- 2.31km from city centre,€10.74,€8.59
chile,valparaiso,Escarabajo Hostel,Why backpack at Escarabajo Hostel? Stay with us because we know exactly what it's like exploring the world away from home.,9.0,(379),- 1.97km from city centre,€13.77,
chile,valparaiso,Casa Volante Hostal,"To confront this COVID pandemic safely, at Casa Volante Hostal we take care of you: demarcated social dis",9.0,(1034),- 2.62km from city centre,€11.49,€10.92
chile,valparaiso,Hostal Po,Welcome to Hostal Po!,8.9,(907),- 2.6km from city centre,€13.96,€11.81
chile,valparaiso,Casa Verde Limon,"Our house is situated in a great central location, close to restaurants, bars and tourist places in Valparaso",8.4,(1054),- 2.41km from city centre,€13.69,€10.95
chile,valparaiso,Maki Hostel Valparaiso,Maki Hostels was born after thousands of kilometers of travels and countless experiences. It has been bui,8.4,(229),- 2.64km from city centre,€11.56,€10.74
chile,valparaiso,La Casa Piola,"La Casa Piola will give you all the tips to discover the city in the best way , by day and by night. Also we are making everything to people feels like at home.",8.3,(25),- 2.35km from city centre,€8.51,€8.53
chile,valparaiso,La Joya Hostel,"La Joya Hostel, an amazing place to discover, a direct invitation to travel back in time with a modern touch.",8.0,(461),- 0.41km from city centre,€18.18,€14.42
